target,date,independent
"Trey's Ghostwriting Inc",1989-04-20,false
"Trey's Ghostwriting Inc",1989-04-21,false
"Trey's Ghostwriting Inc",1989-04-30,false
"Trey's Ghostwriting Inc",1989-05-02,false
"Trey's Ghostwriting Inc",1989-05-05,false
"Trey's Ghostwriting Inc",1989-05-05,false
"Trey's Ghostwriting Inc",1989-05-08,false
"Trey's Ghostwriting Inc",1989-05-16,false
"Trey's Ghostwriting Inc",1989-05-16,false
"Trey's Ghostwriting Inc",1989-05-16,false
"Trey's Ghostwriting Inc",1989-05-28,false
"Trey's Ghostwriting Inc",1989-05-28,false
"Trey's Ghostwriting Inc",1989-05-30,false
"Trey's Ghostwriting Inc",1989-06-01,false
"Trey's Ghostwriting Inc",1989-06-07,false
"Trey's Ghostwriting Inc",1989-06-07,false
"Trey's Ghostwriting Inc",1989-06-09,false
"Trey's Ghostwriting Inc",1989-06-09,false
"Trey's Ghostwriting Inc",1989-06-12,false
"Trey's Ghostwriting Inc",1989-06-15,false
"Trey-Logan's Pub Inc",2006-12-28,true
"Trey-Logan's Pub Inc",2006-12-31,false
"Trey-Logan's Pub Inc",2007-02-14,false
"Trey-Logan's Pub Inc",2007-02-18,false
"Trey-Logan's Pub Inc",2007-02-20,false
"Trey-Logan's Pub Inc",2007-02-27,true
"Trey-Logan's Pub Inc",2007-02-28,false
"Trey-Logan's Pub Inc",2007-04-01,false
"Trey-Logan's Pub Inc",2007-04-14,false
"Treyvon's IceCream Inc",1988-03-22,true
"Treyvon's IceCream Inc",1988-03-25,false
"Treyvon's IceCream Inc",1988-03-27,false
"Treyvon's IceCream Inc",1988-03-30,false
"Treyvon's IceCream Inc",1988-04-02,false
"Treyvon's IceCream Inc",1988-04-13,false
"Treyvon's IceCream Inc",1988-04-23,false
"Treyvon's IceCream Inc",1988-04-23,false
"Treyvon's IceCream Inc",1988-04-24,false
"Treyvon's IceCream Inc",1988-04-24,false
"Treyvon's IceCream Inc",1988-04-24,false
"Treyvon's IceCream Inc",1988-04-24,false
"Treyvon's IceCream Inc",1988-05-14,false
"Treyvon's IceCream Inc",1988-05-15,false
"Treyvon's IceCream Inc",1988-05-18,false
"Treyvon's IceCream Inc",1988-05-25,true
"Treyvon's IceCream Inc",1988-06-10,false
"Treyvon's IceCream Inc",1988-06-25,false
"Treyvon's IceCream Inc",1988-07-02,false
"Treyvon's IceCream Inc",1988-07-20,false
"Trieu's Copyshop Inc",2010-11-07,true
"Trieu's Copyshop Inc",2010-11-15,false
"Trieu's Copyshop Inc",2010-12-02,false
"Trieu's Copyshop Inc",2011-01-30,true
"Trieu's Copyshop Inc",2011-02-19,false
"Trieu's Copyshop Inc",2011-03-02,false
"Trina's Merchandise Inc",1999-05-05,true
"Trina's Merchandise Inc",1999-05-11,false
"Trina's Merchandise Inc",1999-06-19,false
"Trina's Merchandise Inc",1999-07-18,true
"Trina's Merchandise Inc",1999-07-22,false
"Trina's Merchandise Inc",1999-07-28,false
"Trina's Merchandise Inc",1999-08-03,false
"Trina's Merchandise Inc",1999-08-22,false
"Trina's Merchandise Inc",1999-08-27,false
"Trinang's Merchandise Inc",2004-01-27,true
"Trinang's Merchandise Inc",2004-02-25,false
"Trinang's Merchandise Inc",2004-05-18,true
"Trinh Thi's Reptiles Inc",2006-04-26,true
"Trinh Thi's Reptiles Inc",2006-05-05,false
"Trinh Thi's Reptiles Inc",2006-05-27,false
"Trinh Thi's Reptiles Inc",2006-06-12,false
"Trinidad's Pub Inc",1980-09-19,true
"Trinidad's Pub Inc",1980-10-02,false
"Trinidad's Pub Inc",1980-10-16,false
"Trinidad's Pub Inc",1980-11-20,true
"Trinidad's Pub Inc",1980-11-22,false
"Trinidad's Pub Inc",1980-12-31,false
"Trinity's Melons Inc",1982-01-07,true
"Trinity's Melons Inc",1982-01-31,false
"Trinity's Melons Inc",1982-03-05,false
"Trinity's Melons Inc",1982-03-11,true
"Trinity's Melons Inc",1982-03-13,false
"Trinity's Melons Inc",1982-03-27,false
"Trinity's Melons Inc",1982-03-31,false
"Trisha's Burger Inc",1983-08-16,true
"Trisha's Burger Inc",1983-08-24,false
"Trisha's Burger Inc",1983-09-15,false
"Trisha's Burger Inc",1983-10-23,true
"Trisha's Burger Inc",1983-10-23,false
"Trisha's Burger Inc",1983-10-24,false
"Trishstan's Computers Inc",1997-08-25,true
"Trishstan's Computers Inc",1997-09-14,false
"Trishstan's Computers Inc",1997-11-26,true
"Trishstan's Computers Inc",1997-12-20,false
"Trista's Beer Inc",1987-12-21,true
"Trista's Beer Inc",1988-02-07,false
"Tristan's IceCream Inc",1983-07-11,true
"Tristan's IceCream Inc",1983-07-11,false
"Tristan's IceCream Inc",1983-07-11,false
"Tristan's IceCream Inc",1983-07-13,false
"Tristan's IceCream Inc",1983-07-15,false
"Tristan's IceCream Inc",1983-07-16,false
"Tristan's IceCream Inc",1983-07-17,false
"Tristan's IceCream Inc",1983-07-28,false
"Tristan's IceCream Inc",1983-07-28,false
"Tristan's IceCream Inc",1983-07-28,false
"Tristan's IceCream Inc",1983-07-28,false
"Tristan's IceCream Inc",1983-07-29,false
"Tristan's IceCream Inc",1983-07-30,false
"Tristan's IceCream Inc",1983-07-30,false
"Tristan's IceCream Inc",1983-08-01,false
"Tristan's IceCream Inc",1983-08-02,false
"Tristan's IceCream Inc",1983-08-06,false
"Tristan's IceCream Inc",1983-08-09,false
"Tristan's IceCream Inc",1983-08-10,false
"Tristan's IceCream Inc",1983-08-11,false
"Tristan's IceCream Inc",1983-08-13,false
"Tristan's IceCream Inc",1983-08-14,false
"Tristan's IceCream Inc",1983-08-18,false
"Tristan's IceCream Inc",1983-08-19,false
"Tristan's IceCream Inc",1983-08-20,false
"Tristan's IceCream Inc",1983-08-20,false
"Tristan's IceCream Inc",1983-08-22,false
"Tristan's IceCream Inc",1983-08-25,false
"Tristan's IceCream Inc",1983-08-26,false
"Tristan's IceCream Inc",1983-08-27,false
"Tristan's IceCream Inc",1983-08-27,false
"Tristan's IceCream Inc",1983-08-30,false
"Tristan's IceCream Inc",1983-08-30,false
"Tristan's IceCream Inc",1983-08-31,false
"Tristan's IceCream Inc",1983-09-01,false
"Tristan's IceCream Inc",1983-09-02,false
"Tristan's IceCream Inc",1983-09-03,false
"Tristan's IceCream Inc",1983-09-04,false
"Tristan's IceCream Inc",1983-09-06,false
"Tristan's IceCream Inc",1983-09-06,false
"Tristan's IceCream Inc",1983-09-06,false
"Tristan's IceCream Inc",1983-09-10,true
"Tristan's IceCream Inc",1983-09-14,false
"Tristan's IceCream Inc",1983-09-15,false
"Tristan's IceCream Inc",1983-09-17,false
"Tristan's IceCream Inc",1983-09-17,false
"Tristan's IceCream Inc",1983-09-19,false
"Tristan's IceCream Inc",1983-09-19,false
"Tristan's IceCream Inc",1983-09-22,false
"Tristan's IceCream Inc",1983-09-22,false
"Tristan's IceCream Inc",1983-09-23,false
"Tristan's IceCream Inc",1983-10-03,false
"Tristan's IceCream Inc",1983-10-04,false
"Tristan's IceCream Inc",1983-10-04,false
"Tristan's IceCream Inc",1983-10-06,false
"Tristan's IceCream Inc",1983-10-06,false
"Tristan's IceCream Inc",1983-10-08,false
"Tristan's IceCream Inc",1983-10-09,false
"Tristan's IceCream Inc",1983-10-10,false
"Tristan's IceCream Inc",1983-10-10,false
"Tristan's IceCream Inc",1983-10-12,false
"Tristan's IceCream Inc",1983-10-12,false
"Tristan's IceCream Inc",1983-10-13,false
"Tristan's IceCream Inc",1983-10-14,false
"Tristan's IceCream Inc",1983-10-14,false
"Tristan's IceCream Inc",1983-10-15,false
"Tristan's IceCream Inc",1983-10-18,false
"Tristan's IceCream Inc",1983-10-20,false
"Tristan's IceCream Inc",1983-10-22,false
"Tristan's IceCream Inc",1983-10-23,false
"Tristan's IceCream Inc",1983-10-26,false
"Tristan's IceCream Inc",1983-10-28,false
"Tristan's IceCream Inc",1983-10-28,false
"Tristan's IceCream Inc",1983-10-31,false
"Tristan's IceCream Inc",1983-11-01,false
"Tristan's IceCream Inc",1983-11-04,false
"Tristan's IceCream Inc",1983-11-04,false
"Tristan's IceCream Inc",1983-11-05,false
"Tristan's IceCream Inc",1983-11-08,false
"Tristany's Ghostwriting Inc",2005-06-23,true
"Tristany's Ghostwriting Inc",2005-08-04,false
"Tristany's Ghostwriting Inc",2005-09-18,true
"Tristen's Burger Inc",1996-04-15,true
"Tristen's Burger Inc",1996-04-16,false
"Tristen's Burger Inc",1996-04-19,false
"Tristen's Burger Inc",1996-05-22,false
"Tristen's Burger Inc",1996-05-31,false
"Tristen's Burger Inc",1996-06-08,false
"Tristen's Burger Inc",1996-06-10,false
"Tristen's Burger Inc",1996-06-15,true
"Tristen's Burger Inc",1996-06-19,false
"Tristen's Burger Inc",1996-07-17,false
"Tristian's Bananas Inc",1989-12-05,true
"Tristian's Bananas Inc",1989-12-06,false
"Tristian's Bananas Inc",1989-12-08,false
"Tristian's Bananas Inc",1989-12-14,false
"Tristian's Bananas Inc",1989-12-21,false
"Tristian's Bananas Inc",1990-01-01,false
"Tristian's Bananas Inc",1990-01-04,false
"Tristian's Bananas Inc",1990-02-16,true
"Tristian's Bananas Inc",1990-03-03,false
"Tristian's Bananas Inc",1990-03-16,false
"Tristin's Juice Inc",2001-06-14,true
"Tristin's Juice Inc",2001-06-24,false
"Tristin's Juice Inc",2001-07-01,false
"Tristin's Juice Inc",2001-07-04,false
"Tristin's Juice Inc",2001-07-05,false
"Tristin's Juice Inc",2001-07-16,false
"Tristin's Juice Inc",2001-07-22,false
"Tristin's Juice Inc",2001-07-31,false
"Tristin's Juice Inc",2001-08-24,true
"Tristin's Juice Inc",2001-09-09,false
"Tristin's Juice Inc",2001-09-16,false
"Tristin's Juice Inc",2001-09-26,false
"Tristin's Juice Inc",2001-10-04,false
"Triztan's IceCream Inc",1987-05-18,true
"Triztan's IceCream Inc",1987-07-26,true
"Troi's Computers Inc",1985-07-06,true
"Troi's Computers Inc",1985-07-08,false
"Troineshia's Electronics Inc",1995-12-19,true
"Troineshia's Electronics Inc",1995-12-24,false
"Troineshia's Electronics Inc",1995-12-27,false
"Troineshia's Electronics Inc",1995-12-30,false
"Troineshia's Electronics Inc",1996-01-05,false
"Troineshia's Electronics Inc",1996-01-24,false
"Troineshia's Electronics Inc",1996-03-05,true
"Troineshia's Electronics Inc",1996-03-31,false
"Tronson's Reptiles Inc",1984-07-25,true
"Tronson's Reptiles Inc",1984-07-30,false
"Tronson's Reptiles Inc",1984-09-12,false
"Tronson's Reptiles Inc",1984-10-12,true
"Tronson's Reptiles Inc",1984-10-13,false
"Tronson's Reptiles Inc",1984-11-13,false
"Tronson's Reptiles Inc",1984-11-15,false
"Tronson's Reptiles Inc",1984-11-16,false
"Tronson's Reptiles Inc",1984-11-20,false
"Troslyn's Ghostwriting Inc",2008-04-06,true
"Troslyn's Ghostwriting Inc",2008-04-15,false
"Troslyn's Ghostwriting Inc",2008-04-18,false
"Troy's Beer Inc",1985-09-27,true
"Troy's Beer Inc",1985-09-28,false
"Troy's Beer Inc",1985-10-10,false
"Troy's Beer Inc",1985-10-15,false
"Troy's Beer Inc",1985-10-15,false
"Troy's Beer Inc",1985-10-20,false
"Troy's Beer Inc",1985-10-20,false
"Troy's Beer Inc",1985-10-20,false
"Troy's Beer Inc",1985-10-21,false
"Troy's Beer Inc",1985-11-03,false
"Troy's Beer Inc",1985-11-06,false
"Troy's Beer Inc",1985-11-07,false
"Troy's Beer Inc",1985-11-09,false
"Troy's Beer Inc",1985-11-18,false
"Troy's Beer Inc",1985-11-19,false
"Troy's Beer Inc",1985-11-23,false
"Troy's Beer Inc",1985-12-01,true
"Troy's Beer Inc",1985-12-05,false
"Troy's Beer Inc",1985-12-09,false
"Troy's Beer Inc",1985-12-09,false
"Troy's Beer Inc",1985-12-10,false
"Troy's Beer Inc",1985-12-12,false
"Troy's Beer Inc",1985-12-18,false
"Troy's Beer Inc",1985-12-23,false
"Troy's Beer Inc",1985-12-24,false
"Troy's Beer Inc",1985-12-28,false
"Troy's Beer Inc",1986-01-04,false
"Troy's Beer Inc",1986-01-05,false
"Troy's Beer Inc",1986-01-05,false
"Troy's Beer Inc",1986-01-08,false
"Troy's Beer Inc",1986-01-11,false
"Troy's Beer Inc",1986-01-14,false
"Troy's Beer Inc",1986-01-16,false
"Troy's Beer Inc",1986-01-18,false
"Troy's Beer Inc",1986-01-22,false
"True's Merchandise Inc",1995-08-11,true
"True's Merchandise Inc",1995-08-11,false
"True's Merchandise Inc",1995-09-07,false
"True's Merchandise Inc",1995-09-11,false
"True's Merchandise Inc",1995-09-15,false
"True's Merchandise Inc",1995-10-01,false
"True's Merchandise Inc",1995-10-19,true
"True's Merchandise Inc",1995-10-25,false
"Truluv's Pub Inc",2002-08-05,true
"Truluv's Pub Inc",2002-11-06,true
"Truluv's Pub Inc",2002-11-06,false
"Truluv's Pub Inc",2002-11-17,false
"Truong's Melons Inc",1987-10-25,true
"Truong's Melons Inc",1987-11-20,false
"Truong's Melons Inc",1987-12-10,false
"Truong's Melons Inc",1987-12-20,false
"Truong's Melons Inc",1988-02-13,true
"Truong's Melons Inc",1988-02-19,false
"Trusten's Electronics Inc",2006-08-25,true
"Trusten's Electronics Inc",2006-09-03,false
"Trusten's Electronics Inc",2006-09-07,false
"Trusten's Electronics Inc",2006-09-21,false
"Trusten's Electronics Inc",2006-09-29,false
"Trusten's Electronics Inc",2006-09-30,false
"Trusten's Electronics Inc",2006-10-03,false
"Trusten's Electronics Inc",2006-10-03,false
"Trusten's Electronics Inc",2006-10-30,true
"Trusten's Electronics Inc",2006-11-05,false
"Trusten's Electronics Inc",2006-11-06,false
"Trusten's Electronics Inc",2006-11-10,false
"Trusten's Electronics Inc",2006-11-16,false
"Trusten's Electronics Inc",2006-12-22,false
"Truyen's Jewelry Inc",1991-04-28,true
"Trysten's IceCream Inc",1981-06-19,true
"Trysten's IceCream Inc",1981-06-23,false
"Trysten's IceCream Inc",1981-07-25,false
"Trysten's IceCream Inc",1981-07-30,false
"Trysten's IceCream Inc",1981-08-14,false
"Trysten's IceCream Inc",1981-08-17,false
"Trysten's IceCream Inc",1981-08-28,true
"Trysten's IceCream Inc",1981-08-29,false
"Trysten's IceCream Inc",1981-09-20,false
"Tsavii's Ghostwriting Inc",1989-10-11,true
"Tsavii's Ghostwriting Inc",1989-11-09,false
"Tsavii's Ghostwriting Inc",1989-12-13,true
"Tsavii's Ghostwriting Inc",1990-01-03,false
"Tsavii's Ghostwriting Inc",1990-01-08,false
"Tsavii's Ghostwriting Inc",1990-01-10,false
"Tsavii's Ghostwriting Inc",1990-01-17,false
"Tsehaye's Pub Inc",1985-02-04,true
"Tsehaye's Pub Inc",1985-02-08,false
"Tsehaye's Pub Inc",1985-04-11,true
"Tsengel's IceCream Inc",1996-02-16,true
"Tsengel's IceCream Inc",1996-04-05,false
"Tsengel's IceCream Inc",1996-06-08,true
"Tsinnijinnie's Superfood Inc",1988-02-12,true
"Tsinnijinnie's Superfood Inc",1988-06-07,true
"Tsog's Copyshop Inc",1994-01-19,true
"Tsolmon's Merchandise Inc",1998-03-10,true
"Tu's Chocolate Inc",1989-06-24,true
"Tu's Chocolate Inc",1989-06-29,false
"Tu's Chocolate Inc",1989-07-23,false
"Tu's Chocolate Inc",1989-08-24,true
"Tu's Chocolate Inc",1989-09-24,false
"Tu's Chocolate Inc",1989-10-08,false
"Tuan's Merchandise Inc",2010-06-13,true
"Tuan's Merchandise Inc",2010-06-23,false
"Tuan's Merchandise Inc",2010-07-09,false
"Tuan's Merchandise Inc",2010-07-18,false
"Tuan's Merchandise Inc",2010-07-20,false
"Tuan's Merchandise Inc",2010-08-06,false
"Tuan's Merchandise Inc",2010-08-09,false
"Tuan's Merchandise Inc",2010-08-17,true
"Tuan's Merchandise Inc",2010-08-27,false
"Tucker's Jewelry Inc",1996-05-15,true
"Tucker's Jewelry Inc",1996-06-21,false
"Tucker's Jewelry Inc",1996-07-10,false
"Tucker's Jewelry Inc",1996-07-14,false
"Tucker's Jewelry Inc",1996-08-14,true
"Tucker's Jewelry Inc",1996-08-19,false
"Tucker's Jewelry Inc",1996-08-23,false
"Tue Yer's Hamsters Inc",1982-06-17,true
"Tue Yer's Hamsters Inc",1982-07-29,false
"Tue Yer's Hamsters Inc",1982-08-04,false
"Tue's Superfood Inc",1992-10-16,true
"Tue's Superfood Inc",1992-12-01,false
"Tue's Superfood Inc",1992-12-30,true
"Tue's Superfood Inc",1993-01-20,false
"Tue's Superfood Inc",1993-01-28,false
"Tue's Superfood Inc",1993-02-05,false
"Tulani's Reptiles Inc",1996-03-18,true
"Tulani's Reptiles Inc",1996-05-08,false
"Tuli's Burger Inc",1994-06-22,true
"Tuli's Burger Inc",1994-09-07,true
"Tulley's Superfood Inc",1987-11-01,true
"Tulley's Superfood Inc",1987-12-06,false
"Tulley's Superfood Inc",1988-01-12,true
"Tumas' Candy Inc",1986-06-27,true
"Tumas' Candy Inc",1986-07-02,false
"Tumas' Candy Inc",1986-07-20,false
"Tumas' Candy Inc",1986-08-24,false
"Tumas' Candy Inc",1986-09-07,true
"Tumas' Candy Inc",1986-10-06,false
"Tumas' Candy Inc",1986-10-21,false
"Tung's Reptiles Inc",1985-07-14,true
"Tung's Reptiles Inc",1985-07-15,false
"Tung's Reptiles Inc",1985-07-26,false
"Tung's Reptiles Inc",1985-08-25,false
"Tung's Reptiles Inc",1985-10-10,true
"Tung's Reptiles Inc",1985-10-21,false
"Tuong-Vi's Hamsters Inc",1980-01-11,true
"Tuong-Vi's Hamsters Inc",1980-02-10,false
"Tuong-Vi's Hamsters Inc",1980-03-09,false
"Tuong-Vi's Hamsters Inc",1980-04-14,true
"Turell's Superfood Inc",1987-09-02,true
"Turell's Superfood Inc",1987-11-13,true
"Turmunkh's Juice Inc",2007-10-24,true
"Turmunkh's Juice Inc",2007-10-24,false
"Turmunkh's Juice Inc",2007-11-05,false
"Turmunkh's Juice Inc",2007-11-15,false
"Turmunkh's Juice Inc",2007-11-20,false
"Turmunkh's Juice Inc",2007-11-21,false
"Turmunkh's Juice Inc",2007-12-21,false
"Turmunkh's Juice Inc",2007-12-28,true
"Turmunkh's Juice Inc",2008-01-05,false
"Turmunkh's Juice Inc",2008-01-06,false
"Turmunkh's Juice Inc",2008-01-22,false
"Turmunkh's Juice Inc",2008-01-31,false
"Turmunkh's Juice Inc",2008-02-09,false
"Turmunkh's Juice Inc",2008-02-10,false
"Turmunkh's Juice Inc",2008-02-11,false
"Turmunkh's Juice Inc",2008-02-13,false
"Turmunkh's Juice Inc",2008-02-18,false
"Turmunkh's Juice Inc",2008-02-18,false
"Turray's Pub Inc",2008-08-20,true
"Turray's Pub Inc",2008-08-23,false
"Turray's Pub Inc",2008-10-01,false
"Turray's Pub Inc",2008-10-31,true
"Turray's Pub Inc",2008-11-14,false
"Tuvshinbayar's Candy Inc",1983-07-16,true
"Tuvshinbayar's Candy Inc",1983-07-28,false
"Tuvshinbayar's Candy Inc",1983-08-05,false
"Tuvshinbayar's Candy Inc",1983-08-06,false
"Tuvshinbayar's Candy Inc",1983-08-25,false
"Tuvshinbayar's Candy Inc",1983-09-09,false
"Tuvshinbayar's Candy Inc",1983-09-09,false
"Tuvshinbayar's Candy Inc",1983-09-22,true
"Tuvshinbayar's Candy Inc",1983-10-14,false
"Tuvshinbayar's Candy Inc",1983-10-19,false
"Tuvshinbayar's Candy Inc",1983-10-27,false
"Tuvshinbayar's Candy Inc",1983-11-06,false
"Tuvshinbayar's Candy Inc",1983-11-12,false
"Tuyet's Beer Inc",1997-03-08,true
"Tuyet's Beer Inc",1997-04-04,false
"Tuyet's Beer Inc",1997-04-05,false
"Tuyet's Beer Inc",1997-04-29,false
"Tuyet's Beer Inc",1997-05-09,true
"Tuyet's Beer Inc",1997-05-13,false
"Tuyet's Beer Inc",1997-05-27,false
"Tuyet's Beer Inc",1997-06-11,false
"Tuyet's Beer Inc",1997-06-27,false
"Tuyet's Beer Inc",1997-07-01,false
"Twyla-Sue's Merchandise Inc",1995-04-05,true
"Twyla-Sue's Merchandise Inc",1995-04-09,false
"Twyla-Sue's Merchandise Inc",1995-04-21,false
"Twyla-Sue's Merchandise Inc",1995-04-25,false
"Twyla-Sue's Merchandise Inc",1995-05-13,false
"Twyla-Sue's Merchandise Inc",1995-05-23,false
"Twyla-Sue's Merchandise Inc",1995-07-17,true
"Ty'Lia's Pub Inc",2010-10-08,true
"Ty'Lia's Pub Inc",2010-11-22,false
"Ty'Lia's Pub Inc",2010-12-15,true
"Ty'Lia's Pub Inc",2011-01-19,false
"Ty's Ghostwriting Inc",2000-04-07,true
"Ty's Ghostwriting Inc",2000-04-07,false
"Ty's Ghostwriting Inc",2000-04-08,false
"Ty's Ghostwriting Inc",2000-04-12,false
"Ty's Ghostwriting Inc",2000-04-13,false
"Ty's Ghostwriting Inc",2000-04-14,false
"Ty's Ghostwriting Inc",2000-04-14,false
"Ty's Ghostwriting Inc",2000-04-18,false
"Ty's Ghostwriting Inc",2000-04-19,false
"Ty's Ghostwriting Inc",2000-04-19,false
"Ty's Ghostwriting Inc",2000-04-24,false
"Ty's Ghostwriting Inc",2000-05-01,false
"Ty's Ghostwriting Inc",2000-05-02,false
"Ty's Ghostwriting Inc",2000-05-02,false
"Ty's Ghostwriting Inc",2000-05-04,false
"Ty's Ghostwriting Inc",2000-05-07,false
"Ty's Ghostwriting Inc",2000-05-10,false
"Ty's Ghostwriting Inc",2000-05-11,false
"Ty's Ghostwriting Inc",2000-05-12,false
"Ty's Ghostwriting Inc",2000-05-16,false
"Ty's Ghostwriting Inc",2000-05-22,false
"Ty's Ghostwriting Inc",2000-05-27,false
"Ty's Ghostwriting Inc",2000-05-28,false
"Ty's Ghostwriting Inc",2000-05-29,false
"Ty's Ghostwriting Inc",2000-05-29,false
"Ty's Ghostwriting Inc",2000-06-07,true
"Ty's Ghostwriting Inc",2000-06-07,false
"Ty's Ghostwriting Inc",2000-06-07,false
"Ty's Ghostwriting Inc",2000-06-10,false
"Ty's Ghostwriting Inc",2000-06-23,false
"Ty's Ghostwriting Inc",2000-06-28,false
"Ty's Ghostwriting Inc",2000-06-28,false
"Ty's Ghostwriting Inc",2000-06-29,false
"Ty's Ghostwriting Inc",2000-06-29,false
"Ty's Ghostwriting Inc",2000-07-01,false
"Ty's Ghostwriting Inc",2000-07-02,false
"Ty's Ghostwriting Inc",2000-07-02,false
"Ty's Ghostwriting Inc",2000-07-03,false
"Ty's Ghostwriting Inc",2000-07-05,false
"Ty's Ghostwriting Inc",2000-07-05,false
"Ty's Ghostwriting Inc",2000-07-06,false
"Ty's Ghostwriting Inc",2000-07-07,false
"Ty's Ghostwriting Inc",2000-07-07,false
"Ty's Ghostwriting Inc",2000-07-08,false
"Ty's Ghostwriting Inc",2000-07-09,false
"Ty's Ghostwriting Inc",2000-07-11,false
"Ty's Ghostwriting Inc",2000-07-13,false
"Ty's Ghostwriting Inc",2000-07-14,false
"Ty's Ghostwriting Inc",2000-07-19,false
"Ty's Ghostwriting Inc",2000-07-21,false
"Ty's Ghostwriting Inc",2000-07-27,false
"Ty's Ghostwriting Inc",2000-07-28,false
"Ty's Ghostwriting Inc",2000-07-31,false
"Ty's Ghostwriting Inc",2000-08-01,false
"Ty's Ghostwriting Inc",2000-08-01,false
"Ty's Ghostwriting Inc",2000-08-01,false
"Ty's Ghostwriting Inc",2000-08-01,false
"Ty's Ghostwriting Inc",2000-08-02,false
"Ty-Ron's Jewelry Inc",1984-03-21,true
"Tyaisha's Pub Inc",1995-05-10,true
"Tyaisha's Pub Inc",1995-05-13,false
"Tyaisha's Pub Inc",1995-06-15,false
"Tyaisha's Pub Inc",1995-06-27,false
"Tyaisha's Pub Inc",1995-06-28,false
"Tyaisha's Pub Inc",1995-07-08,false
"Tyaisha's Pub Inc",1995-07-10,true
"Tyaisha's Pub Inc",1995-08-03,false
"Tyaisha's Pub Inc",1995-08-04,false
"Tyaisha's Pub Inc",1995-08-20,false
"Tyaisha's Pub Inc",1995-08-21,false
"Tyaisha's Pub Inc",1995-08-31,false
"Tyaisha's Pub Inc",1995-09-02,false
"Tyana's Bananas Inc",2000-02-21,true
"Tyana's Bananas Inc",2000-02-26,false
"Tyana's Bananas Inc",2000-03-08,false
"Tyana's Bananas Inc",2000-03-09,false
"Tyana's Bananas Inc",2000-03-19,false
"Tyana's Bananas Inc",2000-03-21,false
"Tyana's Bananas Inc",2000-03-29,false
"Tyana's Bananas Inc",2000-03-29,false
"Tyana's Bananas Inc",2000-04-01,false
"Tyana's Bananas Inc",2000-04-14,false
"Tyana's Bananas Inc",2000-04-15,false
"Tyana's Bananas Inc",2000-04-22,true
"Tyana's Bananas Inc",2000-04-27,false
"Tyana's Bananas Inc",2000-05-08,false
"Tyana's Bananas Inc",2000-05-09,false
"Tyana's Bananas Inc",2000-05-23,false
"Tyana's Bananas Inc",2000-05-24,false
"Tyana's Bananas Inc",2000-05-29,false
"Tyana's Bananas Inc",2000-06-06,false
"Tyana's Bananas Inc",2000-06-07,false
"Tyana's Bananas Inc",2000-06-14,false
"Tyanna's Beer Inc",1986-10-01,true
"Tyanna's Beer Inc",1986-10-02,false
"Tyanna's Beer Inc",1986-10-11,false
"Tyanna's Beer Inc",1986-11-26,false
"Tyanna's Beer Inc",1986-12-10,true
"Tyauna's Bananas Inc",2004-04-28,true
"Tyauna's Bananas Inc",2004-05-01,false
"Tyauna's Bananas Inc",2004-05-03,false
"Tyauna's Bananas Inc",2004-06-25,false
"Tyauna's Bananas Inc",2004-06-26,false
"Tyauna's Bananas Inc",2004-07-17,true
"Tyauna's Bananas Inc",2004-07-21,false
"Tyauna's Bananas Inc",2004-07-31,false
"Tyauna's Bananas Inc",2004-08-01,false
"Tyauna's Bananas Inc",2004-08-19,false
"Tyesha's Bananas Inc",1998-06-24,true
"Tyesha's Bananas Inc",1998-09-01,true
"Tykesha's Chocolate Inc",1985-09-26,true
"Tykesha's Chocolate Inc",1985-09-28,false
"Tykesha's Chocolate Inc",1985-09-28,false
"Tykesha's Chocolate Inc",1985-10-11,false
"Tykesha's Chocolate Inc",1985-10-14,false
"Tykesha's Chocolate Inc",1985-11-24,false
"Tykesha's Chocolate Inc",1985-12-09,true
"Tykesha's Chocolate Inc",1985-12-14,false
"Tykesha's Chocolate Inc",1986-01-04,false
"Tykesha's Chocolate Inc",1986-01-19,false
"Tylan's Copyshop Inc",1982-03-22,true
"Tylan's Copyshop Inc",1982-04-07,false
"Tylan's Copyshop Inc",1982-05-02,false
"Tylan's Copyshop Inc",1982-05-06,false
"Tylan's Copyshop Inc",1982-05-20,false
"Tylan's Copyshop Inc",1982-06-19,true
"Tylan's Copyshop Inc",1982-06-20,false
"Tylan's Copyshop Inc",1982-07-06,false
"Tylar's Copyshop Inc",2006-07-27,true
"Tylar's Copyshop Inc",2006-11-08,true
"Tylar's Copyshop Inc",2006-11-11,false
"Tylasia's Jewelry Inc",1996-09-10,true
"Tylasia's Jewelry Inc",1996-09-26,false
"Tyleeia's Melons Inc",1988-08-06,true
"Tyleeia's Melons Inc",1988-09-09,false
"Tylen's Burger Inc",2007-09-27,true
"Tylen's Burger Inc",2007-10-23,false
"Tylen's Burger Inc",2007-11-12,false
"Tylen's Burger Inc",2007-12-07,true
"Tylen's Burger Inc",2008-01-11,false
"Tyler's Electronics Inc",1987-08-11,true
"Tyler's Electronics Inc",1987-08-11,false
"Tyler's Electronics Inc",1987-08-11,false
"Tyler's Electronics Inc",1987-08-12,false
"Tyler's Electronics Inc",1987-08-13,false
"Tyler's Electronics Inc",1987-08-13,false
"Tyler's Electronics Inc",1987-08-13,false
"Tyler's Electronics Inc",1987-08-13,false
"Tyler's Electronics Inc",1987-08-13,false
"Tyler's Electronics Inc",1987-08-13,false
